"labels" "subject" "variable" "mean"
"379" "LAYING" 6 "fBodyAccJerk-mean()-Z" -0.954425844736842
"380" "LAYING" 6 "fBodyAccJerk-std()-X" -0.968619159473684
"381" "LAYING" 6 "fBodyAccJerk-std()-Y" -0.935717452807018
"382" "LAYING" 6 "fBodyAccJerk-std()-Z" -0.998064996140351
"383" "LAYING" 6 "fBodyGyro-mean()-X" -0.935439769649123
"384" "LAYING" 6 "fBodyGyro-mean()-Y" -0.941771544385965
"385" "LAYING" 6 "fBodyGyro-mean()-Z" -0.932636612807018
"386" "LAYING" 6 "fBodyGyro-std()-X" -0.962164978596491
"387" "LAYING" 6 "fBodyGyro-std()-Y" -0.945365097894737
"388" "LAYING" 6 "fBodyGyro-std()-Z" -0.998437818421053
"389" "LAYING" 6 "fBodyAccMag-mean()" -0.91235165222807
"390" "LAYING" 6 "fBodyAccMag-std()" -0.468623760333333
"391" "LAYING" 6 "fBodyBodyAccJerkMag-mean()" -0.948655471052632
"392" "LAYING" 6 "fBodyBodyAccJerkMag-std()" -0.703328658421053
"393" "LAYING" 6 "fBodyBodyGyroMag-mean()" -0.930153639473684
"394" "LAYING" 6 "fBodyBodyGyroMag-std()" -0.647437246315789
"395" "LAYING" 6 "fBodyBodyGyroJerkMag-mean()" -0.953695957368421
"396" "LAYING" 6 "fBodyBodyGyroJerkMag-std()" -0.106624418668421
"397" "LAYING" 7 "tBodyAcc-mean()-X" 0.250176694038462
"398" "LAYING" 7 "tBodyAcc-mean()-Y" -0.0204411516884615
"399" "LAYING" 7 "tBodyAcc-mean()-Z" -0.101361036576923
"400" "LAYING" 7 "tBodyAcc-std()-X" -0.93651361
"401" "LAYING" 7 "tBodyAcc-std()-Y" -0.926262668653846
"402" "LAYING" 7 "tBodyAcc-std()-Z" -0.484447445788462
"403" "LAYING" 7 "tGravityAcc-mean()-X" -0.502814250576923
"404" "LAYING" 7 "tGravityAcc-mean()-Y" 0.393444278076923
"405" "LAYING" 7 "tGravityAcc-mean()-Z" 0.907537823461538
"406" "LAYING" 7 "tGravityAcc-std()-X" -0.914221270096154
"407" "LAYING" 7 "tGravityAcc-std()-Y" -0.955543549230769
"408" "LAYING" 7 "tGravityAcc-std()-Z" -0.845483258807692
"409" "LAYING" 7 "tBodyAccJerk-mean()-X" 0.0968904018076923
"410" "LAYING" 7 "tBodyAccJerk-mean()-Y" 0.0250624183634615
"411" "LAYING" 7 "tBodyAccJerk-mean()-Z" -0.0131653918205769
"412" "LAYING" 7 "tBodyAccJerk-std()-X" -0.980977756153846
"413" "LAYING" 7 "tBodyAccJerk-std()-Y" -0.973093160192308
"414" "LAYING" 7 "tBodyAccJerk-std()-Z" 0.028782266425
"415" "LAYING" 7 "tBodyGyro-mean()-X" -0.00282641913096154
"416" "LAYING" 7 "tBodyGyro-mean()-Y" -0.133605695057692
"417" "LAYING" 7 "tBodyGyro-mean()-Z" 0.155920029769231
"418" "LAYING" 7 "tBodyGyro-std()-X" -0.9601268225
"419" "LAYING" 7 "tBodyGyro-std()-Y" -0.945071935384615
"420" "LAYING" 7 "tBodyGyro-std()-Z" -0.460553300884615
"421" "LAYING" 7 "tBodyGyroJerk-mean()-X" -0.105944243484615
"422" "LAYING" 7 "tBodyGyroJerk-mean()-Y" -0.0358897425826923
"423" "LAYING" 7 "tBodyGyroJerk-mean()-Z" -0.0671901794615385
"424" "LAYING" 7 "tBodyGyroJerk-std()-X" -0.9738372325
"425" "LAYING" 7 "tBodyGyroJerk-std()-Y" -0.976483727307692
"426" "LAYING" 7 "tBodyGyroJerk-std()-Z" -0.130487246609615
"427" "LAYING" 7 "tBodyAccMag-mean()" -0.936392023846154
"428" "LAYING" 7 "tBodyAccMag-std()" 0.0102762213446154
"429" "LAYING" 7 "tGravityAccMag-mean()" -0.936392023846154
"430" "LAYING" 7 "tGravityAccMag-std()" 0.0102762213446154
"431" "LAYING" 7 "tBodyAccJerkMag-mean()" -0.980127239615385
"432" "LAYING" 7 "tBodyAccJerkMag-std()" -0.0583561335826923
"433" "LAYING" 7 "tBodyGyroMag-mean()" -0.915793634807692
"434" "LAYING" 7 "tBodyGyroMag-std()" -0.00437279402692308
"435" "LAYING" 7 "tBodyGyroJerkMag-mean()" -0.983008829038462
"436" "LAYING" 7 "tBodyGyroJerkMag-std()" -0.0157332035769231
"437" "LAYING" 7 "fBodyAcc-mean()-X" -0.953424245576923
"438" "LAYING" 7 "fBodyAcc-mean()-Y" -0.942193953846154
"439" "LAYING" 7 "fBodyAcc-mean()-Z" -0.958611644615385
"440" "LAYING" 7 "fBodyAcc-std()-X" -0.931120580576923
"441" "LAYING" 7 "fBodyAcc-std()-Y" -0.922917902307692
"442" "LAYING" 7 "fBodyAcc-std()-Z" -0.999083019807692
"443" "LAYING" 7 "fBodyAccJerk-mean()-X" -0.980393046923077
"444" "LAYING" 7 "fBodyAccJerk-mean()-Y" -0.972531648846154
"445" "LAYING" 7 "fBodyAccJerk-mean()-Z" -0.969524977692308
"446" "LAYING" 7 "fBodyAccJerk-std()-X" -0.983560175384615
"447" "LAYING" 7 "fBodyAccJerk-std()-Y" -0.975886145
"448" "LAYING" 7 "fBodyAccJerk-std()-Z" -0.999253181346154
"449" "LAYING" 7 "fBodyGyro-mean()-X" -0.953684547692308
"450" "LAYING" 7 "fBodyGyro-mean()-Y" -0.957570207692308
"451" "LAYING" 7 "fBodyGyro-mean()-Z" -0.956905310961538
"452" "LAYING" 7 "fBodyGyro-std()-X" -0.962348254423077
"453" "LAYING" 7 "fBodyGyro-std()-Y" -0.939727873653846
"454" "LAYING" 7 "fBodyGyro-std()-Z" -0.99947114
"455" "LAYING" 7 "fBodyAccMag-mean()" -0.927976880634615
"456" "LAYING" 7 "fBodyAccMag-std()" -0.230574465801923
"457" "LAYING" 7 "fBodyBodyAccJerkMag-mean()" -0.968066259230769
"458" "LAYING" 7 "fBodyBodyAccJerkMag-std()" -0.744918013403846
"459" "LAYING" 7 "fBodyBodyGyroMag-mean()" -0.941130719230769
"460" "LAYING" 7 "fBodyBodyGyroMag-std()" -0.262703945980769
"461" "LAYING" 7 "fBodyBodyGyroJerkMag-mean()" -0.974117912115385
"462" "LAYING" 7 "fBodyBodyGyroJerkMag-std()" -0.808553756346154
"463" "LAYING" 8 "tBodyAcc-mean()-X" 0.261254282907407
"464" "LAYING" 8 "tBodyAcc-mean()-Y" -0.0212281733881481
"465" "LAYING" 8 "tBodyAcc-mean()-Z" -0.102245365611111
"466" "LAYING" 8 "tBodyAcc-std()-X" -0.94304121537037
"467" "LAYING" 8 "tBodyAcc-std()-Y" -0.93489116
"468" "LAYING" 8 "tBodyAcc-std()-Z" -0.415233477035185
"469" "LAYING" 8 "tGravityAcc-mean()-X" -0.405930036111111
"470" "LAYING" 8 "tGravityAcc-mean()-Y" 0.589922434814815
"471" "LAYING" 8 "tGravityAcc-mean()-Z" 0.719831539259259
"472" "LAYING" 8 "tGravityAcc-std()-X" -0.918873192333333
"473" "LAYING" 8 "tGravityAcc-std()-Y" -0.957990036481482
"474" "LAYING" 8 "tGravityAcc-std()-Z" -0.832324902592593
"475" "LAYING" 8 "tBodyAccJerk-mean()-X" 0.0878326902592593
"476" "LAYING" 8 "tBodyAccJerk-mean()-Y" 0.0233299159137037
"477" "LAYING" 8 "tBodyAccJerk-mean()-Z" -0.0169218791344444
"478" "LAYING" 8 "tBodyAccJerk-std()-X" -0.973253042222222
"479" "LAYING" 8 "tBodyAccJerk-std()-Y" -0.976520952037037
"480" "LAYING" 8 "tBodyAccJerk-std()-Z" 0.0907017957344445
"481" "LAYING" 8 "tBodyGyro-mean()-X" 0.00535361206851852
"482" "LAYING" 8 "tBodyGyro-mean()-Y" -0.0891374138592593
"483" "LAYING" 8 "tBodyGyro-mean()-Z" 0.13818830737037
"484" "LAYING" 8 "tBodyGyro-std()-X" -0.965204017592593
"485" "LAYING" 8 "tBodyGyro-std()-Y" -0.952039385740741
"486" "LAYING" 8 "tBodyGyro-std()-Z" -0.0103756182592593
"487" "LAYING" 8 "tBodyGyroJerk-mean()-X" -0.106445008314815
"488" "LAYING" 8 "tBodyGyroJerk-mean()-Y" -0.0389735198722222
"489" "LAYING" 8 "tBodyGyroJerk-mean()-Z" -0.0694123150925926
"490" "LAYING" 8 "tBodyGyroJerk-std()-X" -0.969924077407407
"491" "LAYING" 8 "tBodyGyroJerk-std()-Y" -0.974186451851852
"492" "LAYING" 8 "tBodyGyroJerk-std()-Z" -0.135800289307778
"493" "LAYING" 8 "tBodyAccMag-mean()" -0.935308633888889
"494" "LAYING" 8 "tBodyAccMag-std()" -0.08719925075
"495" "LAYING" 8 "tGravityAccMag-mean()" -0.935308633888889
"496" "LAYING" 8 "tGravityAccMag-std()" -0.08719925075
"497" "LAYING" 8 "tBodyAccJerkMag-mean()" -0.97314748962963
"498" "LAYING" 8 "tBodyAccJerkMag-std()" -0.0982252511592593
"499" "LAYING" 8 "tBodyGyroMag-mean()" -0.924253348518518
"500" "LAYING" 8 "tBodyGyroMag-std()" -0.0419243238611111
"501" "LAYING" 8 "tBodyGyroJerkMag-mean()" -0.978438191296296
"502" "LAYING" 8 "tBodyGyroJerkMag-std()" -0.137744770997407
"503" "LAYING" 8 "fBodyAcc-mean()-X" -0.953538563888889
"504" "LAYING" 8 "fBodyAcc-mean()-Y" -0.951816663703704
"505" "LAYING" 8 "fBodyAcc-mean()-Z" -0.944269514074074
"506" "LAYING" 8 "fBodyAcc-std()-X" -0.940125298333333
"507" "LAYING" 8 "fBodyAcc-std()-Y" -0.931236756962963
"508" "LAYING" 8 "fBodyAcc-std()-Z" -0.997362340925926
"509" "LAYING" 8 "fBodyAccJerk-mean()-X" -0.973110596111111
"510" "LAYING" 8 "fBodyAccJerk-mean()-Y" -0.975877437407407
"511" "LAYING" 8 "fBodyAccJerk-mean()-Z" -0.962111136666667
"512" "LAYING" 8 "fBodyAccJerk-std()-X" -0.975959911481481
"513" "LAYING" 8 "fBodyAccJerk-std()-Y" -0.979170881666667
"514" "LAYING" 8 "fBodyAccJerk-std()-Z" -0.998547701296296
"515" "LAYING" 8 "fBodyGyro-mean()-X" -0.957903886111111
"516" "LAYING" 8 "fBodyGyro-mean()-Y" -0.957411160185185
"517" "LAYING" 8 "fBodyGyro-mean()-Z" -0.967461239074074
"518" "LAYING" 8 "fBodyGyro-std()-X" -0.967846360740741
"519" "LAYING" 8 "fBodyGyro-std()-Y" -0.950316470925926
"520" "LAYING" 8 "fBodyGyro-std()-Z" -0.999598940555556
"521" "LAYING" 8 "fBodyAccMag-mean()" -0.932279645518518
"522" "LAYING" 8 "fBodyAccMag-std()" -0.41579687962963
"523" "LAYING" 8 "fBodyBodyAccJerkMag-mean()" -0.961792852407407
"524" "LAYING" 8 "fBodyBodyAccJerkMag-std()" -0.821062733111111
"525" "LAYING" 8 "fBodyBodyGyroMag-mean()" -0.944528950555556
"526" "LAYING" 8 "fBodyBodyGyroMag-std()" -0.430142473203704
"527" "LAYING" 8 "fBodyBodyGyroJerkMag-mean()" -0.968403945925926
"528" "LAYING" 8 "fBodyBodyGyroJerkMag-std()" -0.601885211481481
"529" "LAYING" 9 "tBodyAcc-mean()-X" 0.2591955368
"530" "LAYING" 9 "tBodyAcc-mean()-Y" -0.020526821662
"531" "LAYING" 9 "tBodyAcc-mean()-Z" -0.10754972144
"532" "LAYING" 9 "tBodyAcc-std()-X" -0.94233309
"533" "LAYING" 9 "tBodyAcc-std()-Y" -0.9162927764
"534" "LAYING" 9 "tBodyAcc-std()-Z" 0.17478719393
"535" "LAYING" 9 "tGravityAcc-mean()-X" -0.5802528348
"536" "LAYING" 9 "tGravityAcc-mean()-Y" -0.1191541962
"537" "LAYING" 9 "tGravityAcc-mean()-Z" 0.9578730416
"538" "LAYING" 9 "tGravityAcc-std()-X" -0.9218210626
"539" "LAYING" 9 "tGravityAcc-std()-Y" -0.9699944882
"540" "LAYING" 9 "tGravityAcc-std()-Z" 0.333730747512
"541" "LAYING" 9 "tBodyAccJerk-mean()-X" 0.08807344764
"542" "LAYING" 9 "tBodyAccJerk-mean()-Y" 0.011561732718
"543" "LAYING" 9 "tBodyAccJerk-mean()-Z" -0.0070536778584
"544" "LAYING" 9 "tBodyAccJerk-std()-X" -0.9647404702
"545" "LAYING" 9 "tBodyAccJerk-std()-Y" -0.9639966798
"546" "LAYING" 9 "tBodyAccJerk-std()-Z" -0.104510308384
"547" "LAYING" 9 "tBodyGyro-mean()-X" -0.013632036148
"548" "LAYING" 9 "tBodyGyro-mean()-Y" -0.15890291983
"549" "LAYING" 9 "tBodyGyro-mean()-Z" 0.101275010682
"550" "LAYING" 9 "tBodyGyro-std()-X" -0.9422465098
"551" "LAYING" 9 "tBodyGyro-std()-Y" -0.9266185314
"552" "LAYING" 9 "tBodyGyro-std()-Z" -0.019368605526
"553" "LAYING" 9 "tBodyGyroJerk-mean()-X" -0.10384667982
"554" "LAYING" 9 "tBodyGyroJerk-mean()-Y" -0.027552256948
"555" "LAYING" 9 "tBodyGyroJerk-mean()-Z" -0.0569490475
"556" "LAYING" 9 "tBodyGyroJerk-std()-X" -0.945329035
"557" "LAYING" 9 "tBodyGyroJerk-std()-Y" -0.9621702422
"558" "LAYING" 9 "tBodyGyroJerk-std()-Z" 0.05233717034
"559" "LAYING" 9 "tBodyAccMag-mean()" -0.9308684376
"560" "LAYING" 9 "tBodyAccMag-std()" -0.03475627097
"561" "LAYING" 9 "tGravityAccMag-mean()" -0.9308684376
"562" "LAYING" 9 "tGravityAccMag-std()" -0.03475627097
"563" "LAYING" 9 "tBodyAccJerkMag-mean()" -0.9633745492
"564" "LAYING" 9 "tBodyAccJerkMag-std()" -0.17310916842
"565" "LAYING" 9 "tBodyGyroMag-mean()" -0.9071250998
"566" "LAYING" 9 "tBodyGyroMag-std()" -0.102307685452
"567" "LAYING" 9 "tBodyGyroJerkMag-mean()" -0.964524819
"568" "LAYING" 9 "tBodyGyroJerkMag-std()" -0.24291405214
"569" "LAYING" 9 "fBodyAcc-mean()-X" -0.946865494
"570" "LAYING" 9 "fBodyAcc-mean()-Y" -0.9343665984
"571" "LAYING" 9 "fBodyAcc-mean()-Z" -0.9459190006
"572" "LAYING" 9 "fBodyAcc-std()-X" -0.9409810272
"573" "LAYING" 9 "fBodyAcc-std()-Y" -0.9128367508
"574" "LAYING" 9 "fBodyAcc-std()-Z" -0.999015566
"575" "LAYING" 9 "fBodyAccJerk-mean()-X" -0.964304065
"576" "LAYING" 9 "fBodyAccJerk-mean()-Y" -0.9640828062
"577" "LAYING" 9 "fBodyAccJerk-mean()-Z" -0.955909215
"578" "LAYING" 9 "fBodyAccJerk-std()-X" -0.9686013042
"579" "LAYING" 9 "fBodyAccJerk-std()-Y" -0.966634136
"580" "LAYING" 9 "fBodyAccJerk-std()-Z" -0.9990531826
"581" "LAYING" 9 "fBodyGyro-mean()-X" -0.930297921
"582" "LAYING" 9 "fBodyGyro-mean()-Y" -0.9345796594
"583" "LAYING" 9 "fBodyGyro-mean()-Z" -0.9598150092
"584" "LAYING" 9 "fBodyGyro-std()-X" -0.9463891504
"585" "LAYING" 9 "fBodyGyro-std()-Y" -0.9231319366
"586" "LAYING" 9 "fBodyGyro-std()-Z" -0.999783319
"587" "LAYING" 9 "fBodyAccMag-mean()" -0.9266042952
"588" "LAYING" 9 "fBodyAccMag-std()" -0.47607278294
"589" "LAYING" 9 "fBodyBodyAccJerkMag-mean()" -0.9543205856
"590" "LAYING" 9 "fBodyBodyAccJerkMag-std()" -0.621387831818
"591" "LAYING" 9 "fBodyBodyGyroMag-mean()" -0.9186053356
"592" "LAYING" 9 "fBodyBodyGyroMag-std()" -0.5052705871016
"593" "LAYING" 9 "fBodyBodyGyroJerkMag-mean()" -0.9558062546
"594" "LAYING" 9 "fBodyBodyGyroJerkMag-std()" -0.873649367
"595" "LAYING" 10 "tBodyAcc-mean()-X" 0.280230574137931
"596" "LAYING" 10 "tBodyAcc-mean()-Y" -0.024294484137931
"597" "LAYING" 10 "tBodyAcc-mean()-Z" -0.117168642362069
"598" "LAYING" 10 "tBodyAcc-std()-X" -0.968283685
"599" "LAYING" 10 "tBodyAcc-std()-Y" -0.946454302068966
"600" "LAYING" 10 "tBodyAcc-std()-Z" 0.198550505132759
"601" "LAYING" 10 "tGravityAcc-mean()-X" -0.453069737586207
"602" "LAYING" 10 "tGravityAcc-mean()-Y" -0.139297681034483
"603" "LAYING" 10 "tGravityAcc-mean()-Z" -0.031121624137931
"604" "LAYING" 10 "tGravityAcc-std()-X" -0.954531941896552
"605" "LAYING" 10 "tGravityAcc-std()-Y" -0.966701156034483
"606" "LAYING" 10 "tGravityAcc-std()-Z" 0.267568776551724
"607" "LAYING" 10 "tBodyAccJerk-mean()-X" 0.073815064487931
"608" "LAYING" 10 "tBodyAccJerk-mean()-Y" 0.015698997097069
"609" "LAYING" 10 "tBodyAccJerk-mean()-Z" 0.00716689586275862
"610" "LAYING" 10 "tBodyAccJerk-std()-X" -0.978007466724138
"611" "LAYING" 10 "tBodyAccJerk-std()-Y" -0.966930793448276
"612" "LAYING" 10 "tBodyAccJerk-std()-Z" 0.0537799832775862
"613" "LAYING" 10 "tBodyGyro-mean()-X" -0.019555937162069
"614" "LAYING" 10 "tBodyGyro-mean()-Y" -0.0770325657265517
"615" "LAYING" 10 "tBodyGyro-mean()-Z" 0.104720478344828
"616" "LAYING" 10 "tBodyGyro-std()-X" -0.961713199827586
"617" "LAYING" 10 "tBodyGyro-std()-Y" -0.953660207586207
"618" "LAYING" 10 "tBodyGyro-std()-Z" 0.349684613027586
"619" "LAYING" 10 "tBodyGyroJerk-mean()-X" -0.100308254413793
"620" "LAYING" 10 "tBodyGyroJerk-mean()-Y" -0.0388797920413793
"621" "LAYING" 10 "tBodyGyroJerk-mean()-Z" -0.0590744912758621
"622" "LAYING" 10 "tBodyGyroJerk-std()-X" -0.965900578103448
"623" "LAYING" 10 "tBodyGyroJerk-std()-Y" -0.966621040344828
"624" "LAYING" 10 "tBodyGyroJerk-std()-Z" 0.229910128396552
"625" "LAYING" 10 "tBodyAccMag-mean()" -0.956781819655172
"626" "LAYING" 10 "tBodyAccMag-std()" -0.234737669836724
"627" "LAYING" 10 "tGravityAccMag-mean()" -0.956781819655172
"628" "LAYING" 10 "tGravityAccMag-std()" -0.234737669836724
"629" "LAYING" 10 "tBodyAccJerkMag-mean()" -0.976234435172414
"630" "LAYING" 10 "tBodyAccJerkMag-std()" -0.161957723810345
"631" "LAYING" 10 "tBodyGyroMag-mean()" -0.937590998793103
"632" "LAYING" 10 "tBodyGyroMag-std()" -0.124708365267241
"633" "LAYING" 10 "tBodyGyroJerkMag-mean()" -0.970830848965517
"634" "LAYING" 10 "tBodyGyroJerkMag-std()" -0.042370714
"635" "LAYING" 10 "fBodyAcc-mean()-X" -0.96918420862069
"636" "LAYING" 10 "fBodyAcc-mean()-Y" -0.954341849137931
"637" "LAYING" 10 "fBodyAcc-mean()-Z" -0.964300845172414
"638" "LAYING" 10 "fBodyAcc-std()-X" -0.96796803862069
"639" "LAYING" 10 "fBodyAcc-std()-Y" -0.946229148258621
"640" "LAYING" 10 "fBodyAcc-std()-Z" -0.998379302413793
"641" "LAYING" 10 "fBodyAccJerk-mean()-X" -0.979014668793104
"642" "LAYING" 10 "fBodyAccJerk-mean()-Y" -0.968039173793103
"643" "LAYING" 10 "fBodyAccJerk-mean()-Z" -0.972592212931034
"644" "LAYING" 10 "fBodyAccJerk-std()-X" -0.978904364137931
"645" "LAYING" 10 "fBodyAccJerk-std()-Y" -0.968120692241379
"646" "LAYING" 10 "fBodyAccJerk-std()-Z" -0.999083019482759
"647" "LAYING" 10 "fBodyGyro-mean()-X" -0.953793912068965
"648" "LAYING" 10 "fBodyGyro-mean()-Y" -0.954670034482759
"649" "LAYING" 10 "fBodyGyro-mean()-Z" -0.969755777241379
"650" "LAYING" 10 "fBodyGyro-std()-X" -0.96454456637931
"651" "LAYING" 10 "fBodyGyro-std()-Y" -0.953453496551724
"652" "LAYING" 10 "fBodyGyro-std()-Z" -0.999603570689655
"653" "LAYING" 10 "fBodyAccMag-mean()" -0.950848109137931
"654" "LAYING" 10 "fBodyAccMag-std()" -0.630092490844828
"655" "LAYING" 10 "fBodyBodyAccJerkMag-mean()" -0.968561121551724
"656" "LAYING" 10 "fBodyBodyAccJerkMag-std()" -0.746607867810345
"657" "LAYING" 10 "fBodyBodyGyroMag-mean()" -0.937692642586207
"658" "LAYING" 10 "fBodyBodyGyroMag-std()" -0.689278438827586
"659" "LAYING" 10 "fBodyBodyGyroJerkMag-mean()" -0.960976821551724
"660" "LAYING" 10 "fBodyBodyGyroJerkMag-std()" 0.105926376896552
"661" "LAYING" 11 "tBodyAcc-mean()-X" 0.280592970877193
"662" "LAYING" 11 "tBodyAcc-mean()-Y" -0.0176598052315789
"663" "LAYING" 11 "tBodyAcc-mean()-Z" -0.108786578070175
"664" "LAYING" 11 "tBodyAcc-std()-X" -0.98477733
"665" "LAYING" 11 "tBodyAcc-std()-Y" -0.972196873859649
"666" "LAYING" 11 "tBodyAcc-std()-Z" -0.299803529087719
"667" "LAYING" 11 "tGravityAcc-mean()-X" -0.134832031403509
"668" "LAYING" 11 "tGravityAcc-mean()-Y" 0.943017941403509
"669" "LAYING" 11 "tGravityAcc-mean()-Z" 0.112620189964912
"670" "LAYING" 11 "tGravityAcc-std()-X" -0.97956560245614
"671" "LAYING" 11 "tGravityAcc-std()-Y" -0.990765579649123
"672" "LAYING" 11 "tGravityAcc-std()-Z" -0.0111856699403509
"673" "LAYING" 11 "tBodyAccJerk-mean()-X" 0.0766645337017544
"674" "LAYING" 11 "tBodyAccJerk-mean()-Y" 0.0122193853629825
"675" "LAYING" 11 "tBodyAccJerk-mean()-Z" 0.00277690502070175
"676" "LAYING" 11 "tBodyAccJerk-std()-X" -0.985259108596491
"677" "LAYING" 11 "tBodyAccJerk-std()-Y" -0.972777455263158
"678" "LAYING" 11 "tBodyAccJerk-std()-Z" -0.31107749907193
"679" "LAYING" 11 "tBodyGyro-mean()-X" -0.0191743840136842
"680" "LAYING" 11 "tBodyGyro-mean()-Y" -0.041559989822807
"681" "LAYING" 11 "tBodyGyro-mean()-Z" 0.152019015929825
"682" "LAYING" 11 "tBodyGyro-std()-X" -0.980836884561403
"683" "LAYING" 11 "tBodyGyro-std()-Y" -0.982442644035088
"684" "LAYING" 11 "tBodyGyro-std()-Z" 0.26879210445614
"685" "LAYING" 11 "tBodyGyroJerk-mean()-X" -0.102297501877193
"686" "LAYING" 11 "tBodyGyroJerk-mean()-Y" -0.0412391429298246
"687" "LAYING" 11 "tBodyGyroJerk-mean()-Z" -0.0666957489649123
"688" "LAYING" 11 "tBodyGyroJerk-std()-X" -0.981724838421053
"689" "LAYING" 11 "tBodyGyroJerk-std()-Y" -0.990845724736842
"690" "LAYING" 11 "tBodyGyroJerk-std()-Z" -0.0774202688875439
"691" "LAYING" 11 "tBodyAccMag-mean()" -0.980621180175439
"692" "LAYING" 11 "tBodyAccMag-std()" -0.302775860092982
"693" "LAYING" 11 "tGravityAccMag-mean()" -0.980621180175439
"694" "LAYING" 11 "tGravityAccMag-std()" -0.302775860092982
"695" "LAYING" 11 "tBodyAccJerkMag-mean()" -0.983330628421053
"696" "LAYING" 11 "tBodyAccJerkMag-std()" -0.140573953387719
"697" "LAYING" 11 "tBodyGyroMag-mean()" -0.952523752105263
"698" "LAYING" 11 "tBodyGyroMag-std()" -0.101938166947368
"699" "LAYING" 11 "tBodyGyroJerkMag-mean()" -0.990641248245614
"700" "LAYING" 11 "tBodyGyroJerkMag-std()" -0.241264003631579
"701" "LAYING" 11 "fBodyAcc-mean()-X" -0.983801365614035
"702" "LAYING" 11 "fBodyAcc-mean()-Y" -0.971403935438596
"703" "LAYING" 11 "fBodyAcc-mean()-Z" -0.973576812807018
"704" "LAYING" 11 "fBodyAcc-std()-X" -0.985322211929825
"705" "LAYING" 11 "fBodyAcc-std()-Y" -0.973589287368421
"706" "LAYING" 11 "fBodyAcc-std()-Z" -0.999488705263158
"707" "LAYING" 11 "fBodyAccJerk-mean()-X" -0.984884874385965
"708" "LAYING" 11 "fBodyAccJerk-mean()-Y" -0.973882496666667
"709" "LAYING" 11 "fBodyAccJerk-mean()-Z" -0.979564844210526
"710" "LAYING" 11 "fBodyAccJerk-std()-X" -0.987122678245614
"711" "LAYING" 11 "fBodyAccJerk-std()-Y" -0.973486716315789
"712" "LAYING" 11 "fBodyAccJerk-std()-Z" -0.999491618947368
"713" "LAYING" 11 "fBodyGyro-mean()-X" -0.97618747122807
"714" "LAYING" 11 "fBodyGyro-mean()-Y" -0.982640271929825
"715" "LAYING" 11 "fBodyGyro-mean()-Z" -0.961434420701754
"716" "LAYING" 11 "fBodyGyro-std()-X" -0.982424585438596
"717" "LAYING" 11 "fBodyGyro-std()-Y" -0.982660631754386
"718" "LAYING" 11 "fBodyGyro-std()-Z" -0.999566973859649
"719" "LAYING" 11 "fBodyAccMag-mean()" -0.973994004561404
"720" "LAYING" 11 "fBodyAccMag-std()" -0.767607157368421
"721" "LAYING" 11 "fBodyBodyAccJerkMag-mean()" -0.976940774561403
"722" "LAYING" 11 "fBodyBodyAccJerkMag-std()" -0.818521673359649
"723" "LAYING" 11 "fBodyBodyGyroMag-mean()" -0.967093356491228
"724" "LAYING" 11 "fBodyBodyGyroMag-std()" -0.499654967666667
"725" "LAYING" 11 "fBodyBodyGyroJerkMag-mean()" -0.985978837192982
"726" "LAYING" 11 "fBodyBodyGyroJerkMag-std()" -0.0593468643842105
"727" "LAYING" 12 "tBodyAcc-mean()-X" 0.260113433
"728" "LAYING" 12 "tBodyAcc-mean()-Y" -0.0175203917146667
"729" "LAYING" 12 "tBodyAcc-mean()-Z" -0.108160125666667
"730" "LAYING" 12 "tBodyAcc-std()-X" -0.95531868
"731" "LAYING" 12 "tBodyAcc-std()-Y" -0.949072009333333
"732" "LAYING" 12 "tBodyAcc-std()-Z" -0.292380102033333
"733" "LAYING" 12 "tGravityAcc-mean()-X" -0.3785920653
"734" "LAYING" 12 "tGravityAcc-mean()-Y" 0.8033788345
"735" "LAYING" 12 "tGravityAcc-mean()-Z" 0.2750431984
"736" "LAYING" 12 "tGravityAcc-std()-X" -0.936458309333333
"737" "LAYING" 12 "tGravityAcc-std()-Y" -0.974396492666667
"738" "LAYING" 12 "tGravityAcc-std()-Z" -0.0728975664
"739" "LAYING" 12 "tBodyAccJerk-mean()-X" 0.0854295393833333
"740" "LAYING" 12 "tBodyAccJerk-mean()-Y" 0.00774408308
"741" "LAYING" 12 "tBodyAccJerk-mean()-Z" -0.0043714837772
"742" "LAYING" 12 "tBodyAccJerk-std()-X" -0.969276283333333
"743" "LAYING" 12 "tBodyAccJerk-std()-Y" -0.962639526833333
"744" "LAYING" 12 "tBodyAccJerk-std()-Z" -0.181942083985
"745" "LAYING" 12 "tBodyGyro-mean()-X" -0.0146546807316667
"746" "LAYING" 12 "tBodyGyro-mean()-Y" -0.0835537350333333
"747" "LAYING" 12 "tBodyGyro-mean()-Z" 0.14519184795
"748" "LAYING" 12 "tBodyGyro-std()-X" -0.966090742
"749" "LAYING" 12 "tBodyGyro-std()-Y" -0.953873893833333
"750" "LAYING" 12 "tBodyGyro-std()-Z" -0.275367371036667
"751" "LAYING" 12 "tBodyGyroJerk-mean()-X" -0.0990402297166667
"752" "LAYING" 12 "tBodyGyroJerk-mean()-Y" -0.0410675310833333
"753" "LAYING" 12 "tBodyGyroJerk-mean()-Z" -0.0678909002816667
"754" "LAYING" 12 "tBodyGyroJerk-std()-X" -0.9671982025
"755" "LAYING" 12 "tBodyGyroJerk-std()-Y" -0.965900370833333
"756" "LAYING" 12 "tBodyGyroJerk-std()-Z" -0.144740086653333
